date,R01_rate_usd_mt,R02_rate_usd_mt,R03_rate_usd_mt,R04_rate_usd_mt,R05_rate_usd_mt,R06_rate_usd_mt,R07_rate_usd_mt,R08_rate_usd_mt,R09_rate_usd_mt,R10_rate_usd_mt,R11_rate_usd_mt,R12_rate_usd_mt,R13_rate_usd_mt,R14_rate_usd_mt,R15_rate_usd_mt,R16_rate_usd_mt,R17_rate_usd_mt,R18_rate_usd_mt,R19_rate_usd_mt,R20_rate_usd_mt
2025-01-23,5.76,6.13,5.73,5.77,4.21,5.66,7.32,6.7,8.66,9.35,7.08,14.35,12.95,7.12,12.45,18.48,8.6,6.71,4.42,7.62
2025-01-24,5.7,5.62,5.63,5.81,3.94,5.6,7.04,6.72,8.63,9.07,6.41,12.76,12.54,6.42,11.33,16.91,7.85,6.7,4.1,6.98
2025-01-25,5.15,5.54,5.55,5.42,3.99,5.13,6.45,6.79,8.37,8.1,6.41,11.83,12.08,6.35,10.99,15.16,7.67,5.99,4.09,6.9
2025-01-26,5.25,5.06,5.52,4.98,3.9,4.97,5.92,6.17,7.63,7.49,5.75,10.96,11.86,6.2,10.01,13.64,6.89,5.91,3.71,6.18
2025-01-27,5,5.11,5.34,4.61,3.62,4.86,5.46,5.8,7.64,7.22,5.84,10.65,10.8,6,9.03,12.72,6.26,5.31,3.61,6.02
2025-01-28,5,5.21,5.19,4.6,3.4,4.79,4.92,5.8,7.46,6.71,5.4,9.69,10.46,6,8.79,12.41,6.21,4.83,3.55,5.43
2025-01-29,5,5.21,4.91,4.6,3.4,4.4,4.92,5.8,7.44,6.24,5.4,9.08,10.42,6,7.93,12.38,6.09,4.92,3.33,5.5
2025-01-30,5,4.83,5,4.6,3.4,4.44,4.81,5.84,6.8,5.65,5.4,8.8,9.44,6,7.24,11.19,6.06,4.72,3.28,5.4
2025-01-31,5,4.8,4.72,4.67,3.4,4.33,4.32,5.9,6.17,5.52,5.4,8.94,9.2,6,7.18,10.51,5.97,4.8,3.35,5.4
2025-02-01,5,4.8,4.72,4.6,3.4,4.18,4.37,5.8,6.08,5.52,5.4,8.8,9,6,6.56,10.62,6.02,4.82,3.28,5.4
2025-02-02,5,4.8,4.72,4.63,4.72,3.92,4.36,5.8,6.15,5.52,5.4,8.8,9.18,6,6.12,10.4,5.53,4.72,3.28,5.41
2025-02-03,5,4.8,4.78,4.6,4.57,4.02,4.37,5.8,5.74,5.52,5.4,8.97,9.18,6.08,5.92,10.4,5.52,4.72,3.28,5.4
2025-02-04,5,4.86,4.85,4.6,4.11,3.98,4.36,5.8,5.6,5.57,5.4,8.8,9,6.13,5.92,10.4,5.61,4.8,3.28,5.4
2025-02-05,5,4.87,4.89,4.6,4.01,4.02,3.97,5.8,5.6,5.52,5.4,8.8,9,6,5.92,10.4,5.6,4.89,3.28,5.46
2025-02-06,5,4.84,5,4.6,3.97,3.92,3.74,5.8,5.7,5.52,5.4,8.95,9.09,6,6.05,10.4,5.12,4.72,3.28,5.4
2025-02-07,5,4.8,4.72,4.6,3.64,3.98,3.79,5.8,5.6,5.52,5.4,8.8,9,6,5.92,10.4,5.12,4.72,3.28,5.45
2025-02-08,5,4.8,4.72,4.62,3.62,3.92,3.84,5.82,5.6,5.52,5.4,8.8,9,6,5.92,10.4,5.12,4.72,3.32,5.4
2025-02-09,5.04,4.8,4.72,4.6,3.69,3.92,3.68,5.9,5.67,5.52,5.4,8.8,9.12,6.14,5.92,10.63,5.12,4.72,3.28,5.4
2025-02-10,5.16,4.8,4.72,4.6,3.64,4.02,3.68,5.98,5.6,5.54,5.4,8.8,9,6,5.98,10.4,5.12,4.72,3.28,5.54
2025-02-11,5.18,4.87,4.72,4.6,3.69,3.92,3.68,5.8,5.6,5.56,5.49,8.8,9,6.03,5.98,10.4,5.12,4.8,3.28,5.66
2025-02-12,5,4.97,4.72,4.66,3.58,3.92,3.68,5.8,5.6,5.52,5.4,8.8,9,6,5.92,10.4,5.12,4.78,3.28,5.78
2025-02-13,5.1,4.86,4.72,4.61,3.4,3.95,3.68,5.8,5.6,5.52,5.41,8.8,9.01,6,5.98,10.62,5.24,4.76,3.28,5.4
2025-02-14,5,4.93,4.72,4.62,3.4,3.92,3.68,5.8,5.6,5.52,5.4,8.8,9,6,5.92,10.4,5.12,4.81,3.28,5.4
2025-02-15,5,4.8,4.72,4.6,3.4,3.92,3.68,5.8,5.6,5.52,5.51,8.8,9.17,6,5.92,10.4,5.12,4.86,3.28,5.4
2025-02-16,5,4.85,4.75,4.67,3.4,3.92,3.68,5.93,5.73,5.52,5.4,8.8,9,6.01,5.92,10.4,5.12,4.8,3.29,5.4
2025-02-17,5,4.93,4.72,4.78,3.4,3.92,3.68,7.94,5.76,5.61,5.4,8.8,9,6,5.92,10.4,5.12,4.91,3.28,5.4
2025-02-18,5,5.03,4.72,4.6,3.48,4.02,3.68,7.92,5.78,5.71,5.4,8.8,9,6,5.92,10.4,5.12,4.83,3.28,5.45
2025-02-19,5,4.98,4.82,4.6,3.52,3.92,3.68,7.18,5.6,5.66,5.43,8.8,9,6,5.92,10.4,5.12,4.78,3.28,5.4
2025-02-20,5,4.8,4.72,4.7,3.45,3.92,3.68,6.51,5.6,5.52,5.49,8.8,9,6,5.92,10.61,5.12,4.72,3.28,5.52
2025-02-21,5.05,4.8,4.72,4.62,3.41,3.92,3.68,5.97,5.6,5.52,5.59,8.8,9,6.08,5.92,10.4,5.14,4.83,3.31,5.46
2025-02-22,5,4.8,4.72,4.6,3.4,3.92,3.68,5.8,5.6,5.53,5.54,8.8,9,6,5.92,10.4,5.12,4.72,3.35,5.4
2025-02-23,5.11,4.8,4.72,4.6,3.4,3.92,3.68,5.93,5.6,5.52,5.59,8.8,9,6,5.92,10.4,5.12,4.72,3.28,5.51
2025-02-24,5,4.8,4.72,4.6,3.43,4.01,3.68,5.8,5.73,5.52,5.54,8.8,9,6,5.92,10.4,5.12,4.72,3.31,5.44
2025-02-25,5.08,4.8,4.82,4.65,3.4,3.92,3.68,5.8,5.6,5.52,5.4,8.8,9.2,6,5.92,10.4,5.16,4.72,3.28,5.4
2025-02-26,5,4.8,4.72,4.6,3.4,3.92,3.68,5.8,5.6,6.86,5.51,8.8,9,6,6.08,10.4,5.12,4.78,3.28,5.4
2025-02-27,5,4.8,4.72,4.6,3.46,3.92,3.71,5.8,5.6,6.94,5.4,8.8,9,6.1,5.92,10.4,5.12,4.72,3.28,5.4
2025-02-28,5,4.8,4.72,4.6,3.4,3.92,3.7,5.8,5.6,6.96,5.4,9.03,9.22,6.05,5.92,10.47,5.23,4.72,3.28,5.4
2025-03-01,5.45,4.8,4.85,5.13,3.47,4,4.03,6.35,6.21,6.88,5.92,9.93,9.15,6.57,6.5,11.06,5.3,4.8,3.49,5.4
2025-03-02,5.76,4.8,4.89,5.24,3.45,4.44,4.06,7.01,6.09,7.24,6.47,10.57,9.31,6.92,7.08,11.89,5.85,4.72,3.39,5.73
2025-03-03,6.28,5.13,5.15,5.63,3.53,4.71,4.07,7.03,6.22,7.06,6.94,11.65,9.42,7.31,7.71,13.05,6.26,5.08,3.77,5.62
2025-03-04,6.22,5.49,5.11,6.16,3.83,5.19,4.35,7.5,6.62,7.01,6.79,11.37,10.12,7.11,8.15,13.75,6.22,5.44,3.66,5.46
2025-03-05,6.04,5.43,4.97,6.58,3.8,5.25,4.58,8.02,6.97,7.08,6.86,11.2,10.71,7.76,8.14,13.53,6.1,5.97,3.98,5.98
2025-03-06,5.93,5.82,5.29,7.11,4.13,5.73,4.64,8.11,7.6,7.59,6.69,12.09,11.57,8.31,8.69,13.57,6.59,6.04,4.2,6.06
2025-03-07,5.82,6.35,5.13,7.52,4.34,6.09,4.63,7.92,7.48,7.34,6.79,11.93,11.53,9.04,9.21,14.8,6.51,5.89,4.51,5.96
2025-03-08,5.92,6.19,5.12,7.94,4.63,6.41,5.03,7.83,7.96,8.03,7.21,12.72,12.22,9.55,9.22,14.31,7.02,5.8,4.86,6.52
2025-03-09,6.25,6.62,5.03,7.74,4.89,6.24,5.4,7.62,7.92,8.55,7.2,13.8,12.95,9.42,8.9,15.59,7.08,5.9,5.27,7.17
2025-03-10,6.3,6.43,5.55,8.12,4.73,6.23,5.41,8.31,7.95,8.97,6.96,14.48,13.84,9.14,8.67,15.26,7.07,6.22,5.25,7.86
2025-03-11,6.36,6.25,5.86,7.89,5.14,6.24,5.76,8.14,7.87,8.77,7.42,14.36,13.45,9.07,8.44,16.47,7.7,6.02,5.21,7.86
2025-03-12,6.84,6.12,5.74,7.73,5.46,6.72,6.22,7.97,7.79,8.46,7.85,15.47,13.52,8.76,8.25,15.95,8.08,6.37,5.52,8.4
2025-03-13,7.43,6.17,6.07,8.16,5.86,6.58,6.7,8.01,7.55,9.12,7.65,16.25,13.45,8.71,8.07,15.99,7.85,6.16,5.82,8.17
2025-03-14,8.1,6.11,6.09,7.86,6.15,6.46,6.52,7.95,7.98,9.83,7.53,16.1,14.6,9.36,7.87,16.86,7.84,6.74,5.63,8.61
2025-03-15,8.77,6.08,6,8.48,6.57,6.77,6.37,7.99,8.02,9.61,7.93,17.3,14.43,9.96,7.76,18.19,7.61,6.63,5.52,9.23
2025-03-16,8.52,6.6,6,9.14,6.96,7.17,6.26,8.45,7.73,10.34,7.75,18.19,13.92,10.56,7.5,19.66,7.64,7.13,5.82,9.03
2025-03-17,8.24,7.05,6.05,9.07,6.73,7.11,6.08,9.16,7.8,11.07,8.39,17.98,13.84,10.33,7.9,20.81,8.31,7.64,5.61,9.66
2025-03-18,8.7,6.92,6.43,8.88,6.5,7.65,5.93,9.07,7.65,10.91,8.86,17.53,13.51,11.08,8.34,20.51,8.84,8.29,5.58,9.45
2025-03-19,8.65,7.39,6.21,8.56,6.38,8.15,5.78,8.77,7.54,10.81,9.44,18.69,14.19,11.65,8.31,22.05,9.56,8.84,5.97,10.23
2025-03-20,8.52,7.19,6.77,9.2,6.74,8.77,5.6,9.3,7.39,10.48,10.05,18.37,14.9,12.52,8.15,23.08,10.2,8.78,5.9,9.97
2025-03-21,9.04,7.63,7.24,9.12,7.19,8.66,5.54,10.08,7.38,10.29,9.73,17.84,15.7,12.11,7.92,22.57,10.95,8.73,6.23,9.86
2025-03-22,8.8,7.41,7.12,9.02,7.62,8.44,5.99,9.74,7.45,10.09,9.56,19.07,16.69,12.9,8.51,24.2,11.52,8.44,6.53,10.41
2025-03-23,9.28,7.41,7.65,8.68,7.45,8.96,6.38,10.58,8.12,10.71,9.48,20.03,16.47,13.81,8.32,23.27,11.08,8.14,6.94,11.14
2025-03-24,9.03,7.22,8.3,9.2,7.2,9.56,6.17,10.34,8.78,10.35,9.32,21.35,16.36,14.76,8.06,24.98,11.75,8.68,7.35,11.67
2025-03-25,8.88,7.25,8.16,9.1,7.62,9.99,6.06,10.87,8.64,10.9,10.1,22.75,17.63,15.52,8.07,26.63,12.44,8.36,7.82,11.48
2025-03-26,9.37,7.8,7.92,9.71,7.35,10.53,6.43,11.55,8.45,11.71,10,22.11,17.16,14.99,7.9,25.88,12.17,8.05,8.24,11.21
2025-03-27,9.9,8.44,7.81,10.4,7.27,10.2,6.83,12.33,8.39,11.48,10.81,23.24,16.6,15.72,8.33,27.34,12.93,8.49,8.74,11.86
2025-03-28,10.48,9.08,7.73,10.02,7.62,10.02,7.28,11.88,8.41,12.14,11.38,22.48,16.29,16.78,8.99,29.07,13.7,8.44,8.46,12.58
2025-03-29,10.16,9.64,7.65,10.53,8.07,9.83,7.11,11.41,9.16,12.8,12.11,24,17.52,16.23,9.62,30.99,14.38,8.36,8.96,13.2
2025-03-30,10.75,10.15,7.64,11.14,7.87,9.64,7.47,11.95,9.85,13.4,11.94,25.3,16.98,17.02,10.22,30.16,15.07,8.87,8.63,14
2025-03-31,10.33,10.9,7.52,11.87,7.55,10.27,7.95,12.78,9.48,14.18,12.64,26.66,18.08,16.31,9.95,31.88,15.8,9.91,9.13,14.8
2025-04-01,11.14,11.5,8.1,13.77,8.85,11.08,8.39,13.77,11.25,16.46,13.7,30.89,19.17,17.26,10.72,33.65,16.66,10.57,9.77,17.38
2025-04-02,12.86,13.5,8.66,15.83,9.43,12.94,9.83,14.83,12.21,19.3,14.59,32.62,22.57,18.36,12.52,35.81,17.62,12.27,10.35,20.24
2025-04-03,15.06,14.24,10.22,18.31,10.84,13.71,11.43,15.9,14.22,20.45,15.5,34.31,26.25,21.51,13.24,41.43,20.3,14.37,12.02,23.47
2025-04-04,16.14,16.37,11.84,21.05,11.59,15.82,13.39,16.94,15.12,23.65,16.64,36.65,27.89,24.85,15.6,47.58,21.5,15.21,14,24.86
2025-04-05,17.25,18.86,13.73,24.36,13.4,16.75,14.17,18.1,16.27,25.15,19.39,42.11,32.25,26.2,17.99,50.35,24.75,16.27,16.16,26.4
2025-04-06,20.13,20.02,16.03,25.71,15.59,17.73,15,20.89,17.24,26.61,20.74,44.8,34.35,30.14,19.13,57.96,26.19,18.78,18.7,27.96
2025-04-07,21.38,21.16,16.87,27.26,18.1,18.73,15.96,22.25,19.89,28.08,24.15,47.1,39.75,34.94,20.13,66.47,27.81,19.98,19.69,32.25
2025-04-08,24.77,22.34,19.47,31.53,20.77,19.77,16.88,23.59,20.93,29.67,27.93,54.29,46.17,36.74,21.55,69.79,32.09,23.23,20.74,37.23
2025-04-09,28.65,25.69,22.5,34.5,23.83,22.71,19.39,27.1,24.37,31.37,32.41,57.09,53.19,38.59,22.67,78,33.96,26.91,23.79,39.06
2025-04-10,32.99,27.14,23.73,34.5,25.5,26.18,20.39,31.35,28.02,36.1,34.1,60.46,61.27,44.53,26.4,78,35.8,28.52,24.6,40.5
2025-04-11,37.5,28.79,25.11,34.5,25.5,27.51,23.39,32.96,29.48,41.4,35.88,63.47,67.5,45,27.76,78,37.63,29.94,24.6,40.5
2025-04-12,37.5,30.42,31.1,34.5,25.5,29.4,24.74,34.69,33.9,41.4,40.5,63.43,67.5,45,32.26,78,38.4,34.61,24.6,40.5
2025-04-13,37.5,35.05,32.68,34.5,25.5,29.4,27.6,36.63,35.86,41.4,40.5,66,67.5,45,34.04,78,38.4,35.4,24.6,40.5
2025-04-14,37.5,36,35.4,34.5,25.5,29.4,27.6,42.07,41.25,41.4,40.5,66,67.5,45,39.38,78,38.4,35.4,24.6,40.5
2025-04-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-24,35.87,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,64.86,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-04-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,65.18,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-18,37.5,36,35.4,34.5,25.5,29.4,27.27,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-05-31,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-06-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
